id,status_negotiation,notes,negotiation_id,lead_id,created_at,updated_at,created_by_user_id,updated_by_user_id
aa545bf1-c502-4473-ace2-69a0746655aa,Aberto,,fa909ac6-99c7-4fbd-a429-077335c7cc9b,8288d704-4f09-4f73-a1c9-8093c11d96ef,2025-10-01 12:23:35,2025-10-04 13:37:35,,
424ee591-2144-4f87-8dd9-a90b703e2ce2,Em negociação,,5b77d670-361b-4403-8182-f0d53882bfab,2f67c52a-a320-4af9-80f2-5626b28e8a0d,2025-09-24 06:50:35,2025-09-24 07:46:35,,
14becdc3-2d7d-4d82-862e-ad6bffbb2891,Finalizado com venda,Sucesso / Venda Concluída,ad4513e8-8539-4db3-892b-7c6d9e412a91,58389b7c-9934-4fd9-b895-6290d15033f3,2025-10-20 20:06:35,2025-10-26 00:15:35,,
f5960493-1c1b-41da-bff1-912db9b6090f,Finalizado com venda,Sucesso / Venda Concluída,c096f1e9-b169-4aca-8191-8c0b5a461f25,9f152116-6dcf-4eb1-a97d-fae0b7ba1894,2025-12-06 17:10:35,2025-12-15 21:54:35,,
211a13de-8bd0-447c-90b9-3f61a83ba808,Finalizado sem venda,Preço,d02b3f27-d1ca-4d2d-b5a0-f940f9f345cd,e9c56de0-0acd-45b5-998e-eb6c55fc15ef,2025-05-11 14:28:35,2025-05-18 18:09:35,,
d544c29e-1fb3-4673-8f50-830f36347503,Finalizado sem venda,Falta de contato,a3d11906-ccea-4730-b665-f76eadbf4fbb,16a43cac-3842-45f3-886e-88d0cec176d1,2026-02-14 05:04:35,2026-02-23 09:28:35,,
78efde0f-8523-41d5-bc13-c8f3aea6221c,Aberto,,ec0f9a2b-4c16-4b2e-81db-086abe317274,4594e38f-4c7a-4343-981f-1114eac3c7c4,2025-09-22 10:42:35,2025-10-06 12:51:35,,
b72e521c-8895-44da-82b9-065628c4093e,Aberto,,90fd6bc6-78b0-4df5-b09d-51567053b5ef,138d4893-c2e4-47a7-9d3f-296726a24172,2025-07-10 15:43:35,2025-07-20 17:10:35,,
4c8102cf-4a43-4a8f-ae2f-6ad90f27e034,Finalizado com venda,Sucesso / Venda Concluída,b62dcfdc-2829-4070-800e-5b7c5b93e7f2,f81d9193-bb51-4afc-879f-36cb2d69a475,2025-09-30 04:45:35,2025-10-01 05:40:35,,
cc594c3a-6153-4572-8a78-204268a097c8,Finalizado com venda,Sucesso / Venda Concluída,17c1d0de-c75d-4a57-893d-a5deb41e4fa1,5226c9b2-1bc0-48f8-8150-8f880804e082,2026-03-11 15:08:35,2026-03-23 17:59:35,,
afebdfcc-ea7b-4fc8-9974-dda5d336b46c,Em negociação,,fd946d30-11c2-4d8a-9a3d-359c039ed550,98a2b9a7-4682-41cd-8b75-e20795b787f9,2025-08-07 17:40:35,2025-08-17 19:54:35,,
6162b5ef-2f1b-4e9e-ad05-8de1f0985a80,Aberto,,c8d88084-49e4-4b9f-827f-cbeee0be4c56,3027fe5f-f1e0-4f27-9790-d6f6816ea7ee,2026-02-02 06:38:35,2026-02-12 08:11:35,,
4434d1a4-47c6-4d81-ad32-07c178fa2783,Finalizado com venda,Sucesso / Venda Concluída,acbcc12d-d633-4e0b-96b5-ed1938950508,b1adf66b-b413-4434-8796-4c59726fb1ff,2026-01-20 05:38:35,2026-01-31 08:18:35,,
f96f2980-2d9f-4c57-b150-0574d55cc6fd,Em negociação,,6e802463-ebb8-49a3-9a8c-4b2db7c98b5a,ba2eb8c0-9b58-42e1-bddf-1c20bc09f3db,2025-06-22 00:39:35,2025-06-27 01:09:35,,
3f0c34ad-2418-442c-9265-7c823a326160,Finalizado sem venda,Preço,f4f5d9a5-4601-46e2-8dc7-6352c816b20b,e603d5e0-9d1f-48d5-9b4e-4af434653aa4,2025-08-21 18:42:35,2025-08-22 20:23:35,,
81734e1a-c876-4c85-85ab-13783e03b76e,Finalizado sem venda,Falta de contato,62479353-81b3-4220-aa75-c4eebdfb3dc0,409290ad-8e94-4cbc-8e6e-505bae55020b,2025-07-06 20:51:35,2025-07-15 23:19:35,,
d466da08-9a41-4339-b0fb-e1f01012777c,Finalizado com venda,Sucesso / Venda Concluída,840ceadd-66b5-4aea-87e8-0729740ffc18,e61bb8ec-5c40-4f64-a62e-84edcf4bf221,2026-02-05 17:29:35,2026-02-19 21:32:35,,
2eb09e35-4823-4949-9c7e-04b769da348a,Aberto,,c4b6f7f0-29d6-4f08-9646-e81e44ff3fe4,8d71bf38-0bd7-4ed0-a235-69acaf78d128,2025-08-12 18:44:35,2025-08-19 22:30:35,,
755f302d-5e1e-4f93-854a-40cbb93e561c,Em negociação,,1d6c13a4-6ee9-4df5-a0d3-9505fd56629f,eacf4f71-0ad2-4f74-856c-f4c2b33f43d8,2025-10-12 22:35:35,2025-10-25 22:54:35,,
0151d91d-ee54-41b5-8a5f-46fc658f6c97,Finalizado sem venda,Falta de contato,c4bff722-79cd-461f-8e87-f88b2feb1a7d,5f9c8b96-604a-4625-93a9-7979867d25e8,2026-01-04 01:41:35,2026-01-05 04:22:35,,
e2cba312-489b-4b9a-b679-9ac27366af1b,Em negociação,,1581a8b3-5a1d-408c-b17c-05edd9117127,4cc1e243-4308-4526-b303-8fb3827637e5,2025-05-16 07:08:35,2025-05-17 08:50:35,,
ca14dca3-9428-420e-9de8-5217bd229639,Finalizado sem venda,Falta de contato,7aa0af4d-4db0-4f0f-baf7-d31e09b3b3ac,6b2b25fc-16be-4227-b715-9a10dcaf3d50,2026-03-12 09:46:35,2026-03-23 10:24:35,,
5b81673c-ed56-41d3-8090-96141c91ebb1,Em negociação,,179433d9-3059-4e41-97a5-4aed14b72551,f8773954-26c0-4488-a5a0-b29d24be5848,2025-04-29 11:59:35,2025-05-08 15:33:35,,
98c99a85-af94-4dc7-8dd5-3b73afa00405,Finalizado sem venda,Preço,954f69e3-8234-4dc4-82d8-36d3f430d3e0,a684c62a-d02b-4ba7-87ec-670ceda4e64d,2025-04-04 22:50:35,2025-04-16 23:00:35,,
b3606bc5-4ae6-4812-8a41-508d6ef65978,Finalizado com venda,Sucesso / Venda Concluída,ea76ecf5-9fa3-43b0-9a58-71c492fdc365,9e6bef86-cf71-4b93-ad71-86c03a700338,2026-02-10 03:59:35,2026-02-10 08:04:35,,
29b12390-51d6-4305-90cb-33bed692af35,Finalizado sem venda,Preço,d4ce2108-e572-4431-9158-89624c117f09,4b9339f9-db3b-4a5f-a85c-386de871a80a,2025-12-11 06:47:35,2025-12-23 10:49:35,,
8c4fcbb7-288a-47d4-9213-245644aee6aa,Em negociação,,f1540daa-c359-4b93-8f9f-3282e588e2e5,65a37e4a-cf7b-4c68-9754-ca9f3639bf69,2026-02-07 01:51:35,2026-02-15 04:08:35,,
e4526e24-d89d-4785-90ee-18ffe472f0bc,Finalizado com venda,Sucesso / Venda Concluída,84e4d86d-2944-4867-90b2-b9b4653e420a,2642d647-35fb-497d-a7a2-b59678f66ba5,2025-05-05 16:41:35,2025-05-17 21:32:35,,
93887034-4821-447b-b35f-f4c8ca111c9f,Finalizado com venda,Sucesso / Venda Concluída,079ef73e-452a-4211-989d-3bda71aa3248,9f5f7021-0841-4a12-8d89-5f8e25150ed6,2025-11-04 09:11:35,2025-11-17 12:39:35,,
ffa70c61-8cba-4d2d-aaa3-decf14dd9238,Finalizado sem venda,Preço,99d39590-ec6d-4e9c-a82d-364638150303,894a7ed9-f9fd-42ae-980c-e798a58708d1,2026-02-26 22:05:35,2026-02-27 00:42:35,,
9f73803b-d3a2-425f-86f4-d68ae4dacdd5,Aberto,,1dc9f064-3319-48ae-80a1-811322ce351f,6edbe8b5-7342-4be9-a1b0-f8cd8726958e,2025-08-27 19:28:35,2025-09-09 23:26:35,,
e5adac3d-382e-4776-82ab-3d2a46d003cc,Finalizado sem venda,Comprou em outra loja,80b6be91-4fef-43c1-81e3-8c9c4486e13a,55788f64-98cc-49bc-8c0e-607e6e08ec31,2025-10-24 21:18:35,2025-10-29 02:05:35,,
d35b1b6b-66ae-4b24-8619-277a32cc591d,Finalizado sem venda,Preço,4a48c6f7-4cd6-4009-bc7e-6c3df2b3da4f,c44b0c95-f945-4984-a462-964012206936,2026-03-19 03:09:35,2026-03-19 03:57:35,,
00e241c1-a772-4374-a651-e29f3666ef5a,Finalizado com venda,Sucesso / Venda Concluída,b29ab9b9-ad15-470a-9ec9-11bb24251c03,30d3ffe9-85c8-4762-b6ee-acb941eabea7,2025-03-30 20:39:35,2025-04-09 21:13:35,,
a6dc8d53-66a1-47d4-9970-b3dbeeb86b96,Finalizado com venda,Sucesso / Venda Concluída,805a2be2-b6cb-4eb9-ae50-0e557a08a7aa,6d4d5554-b64d-4c0b-bac9-757b8fd9080a,2025-12-10 11:48:35,2025-12-18 15:32:35,,
672fd92a-b2ec-4f11-975d-c61343e6faf5,Finalizado com venda,Sucesso / Venda Concluída,3ec77097-166b-47a8-a71a-cc0871313427,4180dc37-3fdb-4753-b9f8-bd09051a0dc9,2025-11-28 18:11:35,2025-12-04 19:12:35,,
e4337bad-8557-49f7-8a50-585cd9b3caae,Finalizado sem venda,Comprou em outra loja,858d3cba-f46d-48ef-a695-164905482d05,123e752b-d80c-4d40-b2e3-79c14436aa06,2025-08-03 16:23:35,2025-08-06 17:09:35,,
7bc6cd9d-6e33-4572-8696-e1fccb09597b,Finalizado sem venda,Comprou em outra loja,2a3ade34-0b3c-4458-91ac-d33b2435d5d7,ba1f057a-e5de-4f51-b3d0-158aceae81e5,2025-09-29 12:38:35,2025-10-04 15:28:35,,
277620e9-79d4-4654-acb0-bb68d12ca8b9,Finalizado sem venda,Comprou em outra loja,6e3529d5-682a-4742-8817-7962f63fb1e8,c2f9b5ac-e90f-48f1-9801-4a4709862dfa,2025-08-16 01:10:35,2025-08-19 02:07:35,,
da8a01f8-162b-49a7-88d0-3c42bf3db4d1,Finalizado com venda,Sucesso / Venda Concluída,b9c53949-397c-461b-87fe-0badb3a99fee,7bf454f5-7bb0-4f4d-812e-04bb0895f5f3,2025-07-27 10:37:35,2025-08-08 13:23:35,,
d3127952-f9f5-4af4-a0dd-81a09d32f67c,Em negociação,,ca2a26c7-abe1-4283-b413-863486504eb1,03405c39-a4ec-4ba0-87db-71d0d0d6f2b1,2025-12-08 23:41:35,2025-12-23 02:54:35,,
f484ebde-7c5e-4998-926d-fba29f8e3308,Aberto,,4385f4d2-074c-4123-8a7e-273ee949fc8d,bae9d436-0a1a-40dd-8b8c-8546a26278a9,2026-01-29 15:52:35,2026-02-01 20:37:35,,
8590630c-c137-48b0-a4c8-6314a6099183,Finalizado com venda,Sucesso / Venda Concluída,9fcac2ec-241d-49b0-8152-32fe912624a7,a8109065-dfe3-452b-911c-45db142fe7b1,2025-08-21 12:59:35,2025-09-05 17:59:35,,
791ac746-d4d7-4c15-af9c-7d60af719094,Aberto,,773d7ec7-e2d7-4471-9a62-3d2005dae175,bb5d03b6-f9f8-4151-a4c6-0a28dbf36b42,2026-03-05 14:00:35,2026-03-06 14:25:35,,
08912dcc-f69a-4570-98ce-df4cea66f0e5,Em negociação,,29f87bba-f0a3-429a-90da-f2b57ee93c72,a3fb2205-1e35-4cd3-a6ee-c33c0440d9c2,2025-03-31 22:31:35,2025-04-13 01:33:35,,
cc93b116-535a-4bec-be87-e746891c14e4,Em negociação,,5162cd43-6053-4253-8c20-182d3f06b48a,ff175cba-44f3-44d0-a0eb-f559bf1853a9,2025-06-02 10:47:35,2025-06-05 12:40:35,,
64f1e064-3af5-40c4-8a6e-36b2d8a2e6bb,Finalizado sem venda,Falta de contato,396d0b98-76f5-46e8-8860-b0b503ab5be8,bb1ef0cd-659f-4c55-a6c0-5905c983ed26,2025-10-20 19:28:35,2025-10-23 22:47:35,,
13eaed8a-7205-40aa-8d98-b643aaf37c41,Aberto,,07cc0b3a-1263-4d1b-8460-a8a066a7c0a3,d16613b6-175f-457b-8dfd-e9f472ad390a,2026-01-10 15:33:35,2026-01-20 16:16:35,,
c292660a-2e49-48f0-9f43-1948e8dbd460,Aberto,,6073c7af-cc48-4713-8530-960155d209c7,9433f058-f775-4c79-a2aa-f81a6f4cba18,2025-05-10 00:21:35,2025-05-22 00:55:35,,
49ab4db4-9679-4c18-96d5-27bc9605d540,Finalizado com venda,Sucesso / Venda Concluída,434f4c49-7e23-4254-a396-eddec28b25ae,5eb0f346-8cb2-4302-85f7-74be03a8e7fe,2026-03-20 01:27:35,2026-04-02 05:11:35,,
34f18193-01bf-4228-8c4b-62cf9c0f0515,Finalizado com venda,Sucesso / Venda Concluída,9b631d34-9de8-497b-90dc-0fb9d6921ccb,81a1b77c-53d6-442e-be60-a56dd00f0d5e,2025-10-07 21:35:35,2025-10-20 21:58:35,,
2a414af4-7bd2-4995-bceb-1b7d3728e1fa,Aberto,,3ae85c81-3846-4e5b-9b62-a3446de2321b,214a8e1e-8a42-4302-8b8a-8f5706c908ad,2025-09-13 03:31:35,2025-09-22 06:01:35,,
1ed65e6e-ec6f-453e-8ed4-69d1854e076b,Aberto,,91c199c6-28ff-493a-80d6-ac5d3a2eba8e,79ef8c48-cdf0-4dbf-b4cf-4633a0d978ea,2025-11-07 05:36:35,2025-11-16 08:04:35,,
491dcfd1-9c47-49ac-80c3-d80d21ceedf1,Em negociação,,001089e5-9da1-4980-a629-38705a3f3e89,6ba051e3-d4db-49de-bb58-af22cb5f4592,2026-02-21 20:02:35,2026-03-08 00:59:35,,
147eded0-b47e-495e-b313-7331b7652f53,Finalizado sem venda,Comprou em outra loja,336a1b60-9a7d-4bbd-98ce-38bc5dce359b,fead737d-a52e-49f5-b606-fda403d8fec8,2025-07-01 23:54:35,2025-07-12 04:10:35,,
0764a86c-ce7d-4bf1-993b-e82718d3c663,Finalizado com venda,Sucesso / Venda Concluída,3770289f-d53c-446a-939d-0d24399c1738,16917a87-1e6f-4072-a4a5-b4294f51fc37,2025-12-13 15:30:35,2025-12-18 16:26:35,,
c8678258-e54d-4204-9880-4e6ab0a003b4,Aberto,,0d8d6fbc-da7c-48d7-b3e9-5fc2a0791f9b,fcff2e14-7136-4e72-a261-8d9d030b918c,2025-10-07 22:25:35,2025-10-20 01:15:35,,
f0915445-c12c-4aaf-8915-286d7b629b34,Finalizado sem venda,Preço,f986f884-f8f4-414f-a646-42ba76d2803a,0efa9ec9-88da-4e21-bfe1-69788a70567b,2026-02-02 21:50:35,2026-02-07 22:28:35,,
0857ce76-734e-4aa4-95a3-5202fadcc0e2,Finalizado com venda,Sucesso / Venda Concluída,dd7405e7-f027-4d60-81f2-58a14967ec18,b7cc1208-99f8-43ae-a1ef-9d3f5e340f97,2025-11-06 11:02:35,2025-11-17 12:06:35,,
2a438325-b899-4f76-b94b-f40b2203423f,Em negociação,,19acce98-6f5a-489a-b471-384f4c57920a,041288e7-588f-4432-a6bc-6330dddf9536,2025-10-31 13:20:35,2025-11-08 14:17:35,,
5347419a-a82b-4ac5-9c2d-12227e8a4888,Aberto,,040cb215-1868-4503-9b42-b12f2ba6e877,4eff24f8-a276-4f7c-8fd2-0ee21885be74,2025-03-30 01:26:35,2025-04-14 02:01:35,,
0b96cacf-33ce-4f44-8788-1bd0ce731ebd,Aberto,,64a51769-d709-4aaf-97a6-92a852947d10,698b9126-14b5-4028-862b-836ee706b802,2026-01-13 03:06:35,2026-01-13 07:42:35,,
12206685-6387-4082-b4ac-27331ddd71e3,Em negociação,,50d6d27f-c208-48e9-9b91-01b54a0cc078,d24d5064-10d0-4ed1-b216-c36d516213c9,2025-08-18 15:52:35,2025-08-26 19:24:35,,
cf5581d6-d467-4f76-97b8-5e15d60676bc,Em negociação,,ec0bc815-5bf8-47c4-8a3e-d65df2ae03cd,289ffebc-61f0-47a9-a656-66ff039b2d12,2025-10-09 04:25:35,2025-10-21 04:58:35,,
09335e63-682d-4d6d-8e52-84d21aedf60d,Aberto,,898af6bc-e8f0-4ac4-b6d7-3f4be95b8233,98cccacb-76ad-45cf-acde-08963c800bbe,2026-01-09 09:56:35,2026-01-18 13:09:35,,
d7a9ea52-c584-489d-9e94-e5ab69e69c25,Finalizado sem venda,Desistência,753ff37c-a0f6-46f8-8d90-82c5838a83d0,71f8a4f5-daab-44c9-beac-8f28dd940dd9,2025-09-15 02:15:35,2025-09-16 04:15:35,,
37c78d52-50c1-47ce-b613-a484222eee29,Finalizado sem venda,Desistência,dcf53b89-cdba-48c4-8c0e-61071367b0a0,71ea107b-da3b-40e7-b818-d5f04aeeadc9,2026-02-05 07:02:35,2026-02-08 09:37:35,,
d9489195-e22d-4aa9-aef4-703b78feb835,Aberto,,5177e112-9086-46bb-b121-963f4a156606,7161a978-1c3a-4430-b779-7b968a74834d,2025-11-16 21:23:35,2025-11-17 23:00:35,,
3116f932-5de4-45c2-8d06-51ee53d063e8,Em negociação,,e659341a-0afb-4707-98ee-977097864dc9,3ad965d3-3654-4656-9853-65c621b9df59,2025-12-10 10:50:35,2025-12-15 13:12:35,,
2e78ea5e-a0e3-41b5-b563-8f9f7848f1a7,Finalizado sem venda,Desistência,ad468dd3-890f-4b50-b211-9244d088c157,23b6636c-b841-4385-9e93-a3fa35f7d2e4,2025-06-07 22:41:35,2025-06-11 23:03:35,,
4b678e33-2d9f-4ae7-b567-023cfd3a1136,Finalizado com venda,Sucesso / Venda Concluída,60fa19d5-b61b-45f7-a11c-c68efd6f1e6b,9144d188-c89b-4172-b87e-757e5b8927c2,2025-11-22 14:57:35,2025-12-05 19:20:35,,
5712dbf9-846b-473c-8681-ffcb54c41d7a,Em negociação,,b7d2ec9a-cd99-4005-8dd9-a5eb61f65ef6,d9a5720d-72f6-471e-ba63-6ed98679cc66,2026-02-05 02:19:35,2026-02-17 06:44:35,,
5169853b-8721-4d59-b2a4-837617319ed1,Em negociação,,ba41c92f-b0d0-43f7-9316-0ca2028b3c9c,7ef79ed1-e28e-485d-ab00-6b8d57c35e01,2026-01-11 20:59:35,2026-01-25 00:50:35,,
0ca98117-b806-4ffb-90b5-33b6fb0ba21d,Aberto,,c4819db4-177c-4f8b-b30a-63b4d84cbd8d,2182d3ae-37ce-4b51-9847-65547f35daba,2026-01-17 11:45:35,2026-01-28 15:49:35,,
8e5d4cbd-c269-4860-a222-4169a3c3c2fd,Finalizado sem venda,Preço,363f9490-d109-493c-ae03-f5def7c35c11,84901836-51c7-4125-a2cb-b7b9b651d92e,2025-06-29 09:14:35,2025-07-12 13:49:35,,
6f847e71-7b88-4355-ac79-de5401b346f6,Em negociação,,46b57155-5e36-44d8-87c9-aa5d9380f959,6d2e7750-a960-4abf-b9b7-37a6153f26cf,2025-07-29 14:44:35,2025-07-30 15:28:35,,
4aefaf69-3ec7-44c4-9dfe-611f4dd9913b,Finalizado sem venda,Comprou em outra loja,6ea09392-f580-44cd-960c-084070b7883b,e0243781-933c-4e84-8a84-3385806cb612,2025-04-24 12:33:35,2025-05-07 14:19:35,,
5f7b9f0d-753e-498a-9f4d-fde158a8515b,Finalizado sem venda,Comprou em outra loja,0a68a14a-b697-4f82-838b-8360cc6bc380,8f1761ff-10e8-454e-8b2b-643c6b2d0f77,2025-06-20 04:41:35,2025-06-29 07:57:35,,
b9e07779-f3f1-4991-9334-07bdd56b6e6e,Finalizado sem venda,Falta de contato,2dddd52f-117f-4c76-819c-60f55c28a1a5,c6e37f58-9b68-4dd1-b822-0e4931f2fae6,2025-10-12 15:15:35,2025-10-26 17:27:35,,
ac9b8399-2e90-40a1-8f0d-5472fa8a5417,Finalizado sem venda,Preço,3f80c8f6-e907-4376-b65a-1dd6fc68a35b,2a974798-4e84-4c96-abaf-c2d6c7ea4200,2025-11-26 02:23:35,2025-12-08 06:54:35,,
40f35cde-35db-4884-bbfd-fc27e0e7e474,Aberto,,c679f6ca-3725-45d9-aae9-1ff8f8db4593,c4beffd3-f476-4304-a01a-df3c3668a9bc,2026-03-07 20:41:35,2026-03-13 01:17:35,,
d0bacb56-a5b7-4bd4-86bb-b8f3c5dc724a,Aberto,,d108ca5f-451f-4975-be28-5d853930332a,fd18feb6-aea1-479d-90eb-e18838eb6e88,2026-02-18 07:51:35,2026-03-03 10:19:35,,
bdf0da97-2029-4bd9-a83f-61506a3bb34f,Aberto,,7d88807d-4c92-467a-8cab-52421709b515,c6a3a598-6343-4dca-a168-6813555c0269,2025-08-02 19:11:35,2025-08-06 22:04:35,,
d1b99355-1a09-4b59-8ac5-6942c91d3c9e,Finalizado sem venda,Falta de contato,e58199d2-073f-47b7-a1a3-69ab3a0bf22a,0d4de8e2-d8a0-4441-aa48-ce271e55175d,2025-11-10 10:47:35,2025-11-21 14:24:35,,
6a1937bf-8197-40bf-b7df-77cb9c56ef80,Aberto,,67b9a363-6d6f-4673-88aa-09d493af0d58,933bf183-d683-41a7-a05e-ea0a92ed8447,2025-09-23 16:38:35,2025-09-25 16:46:35,,
ce787fcf-4901-4fd7-ad5b-e55ff8a8616b,Aberto,,c4473fb2-69e1-41c2-b487-63d74c4e6523,f76d6492-8d51-4ba1-844e-edf7278a84f3,2025-10-20 22:44:35,2025-10-31 23:16:35,,
5eeb5e7d-d33c-45da-b1de-626090e1eafb,Finalizado com venda,Sucesso / Venda Concluída,38af592e-f75f-4fb9-9f3b-3fd33c1e3156,9a29d73a-9a7b-4dfb-a8ef-1b934fb56f20,2025-05-25 07:47:35,2025-05-30 10:15:35,,
d0f0afb8-d12c-46d2-ad15-f33f93a05d5e,Finalizado com venda,Sucesso / Venda Concluída,acf2a452-1998-41c0-baf8-3d4efa286243,f9c5c62c-9623-4b13-97df-ee473f4a0098,2025-09-19 08:58:35,2025-09-29 10:06:35,,
ad91e2c4-52df-4bf1-b731-a14671c29824,Aberto,,694fcb83-82ba-40e3-a436-29d37d5d8069,56cce05d-f360-43b6-b0b1-3e0b43c9f559,2026-02-26 13:56:35,2026-03-06 16:50:35,,
513f75be-51ab-458c-b18c-51b6374cbf48,Em negociação,,b186cdcb-02dd-4092-8417-03a95e3e1ccf,5d9b6452-1003-4701-8f53-83847a174b85,2025-10-14 05:18:35,2025-10-19 05:39:35,,
b6db0ffd-984a-41b5-abfd-16ec7d553a7f,Finalizado sem venda,Falta de contato,eeab6dd2-f62f-4f04-ac73-5b5ac5c4755c,d1dd13b1-b3cd-4e88-b345-20730e82aaf0,2026-01-25 01:04:35,2026-01-27 04:32:35,,
4e58a811-d9a4-4438-845a-e83797dcc124,Em negociação,,4746fa10-d8ec-4217-a271-890fbfc990de,16dfa3a7-53ff-4a86-9f77-bb04eb76b12f,2025-07-05 20:52:35,2025-07-13 21:06:35,,
e2e85572-d5a5-4bb3-83c3-39d63336bdd9,Finalizado com venda,Sucesso / Venda Concluída,ce84438c-3af0-46b9-bd6d-ca7123a896a8,daa863c6-0425-4d95-a348-b0369f13fc67,2025-10-15 06:20:35,2025-10-23 08:44:35,,
44d0986c-4f43-4997-98b6-53109e870405,Finalizado com venda,Sucesso / Venda Concluída,7464ca49-8558-4140-b6dd-cb3c5c8e999f,c4f5620b-ebbb-4918-a854-21c60fed893d,2025-08-09 15:38:35,2025-08-14 19:57:35,,
c6e7ce1c-16bd-492b-9d98-737b4eca1c56,Finalizado sem venda,Sem estoque,90873d0d-52a1-4595-86de-b63f5a849fd3,e88a7b84-56bb-4b5c-802e-368573206aad,2025-07-06 23:48:35,2025-07-16 01:57:35,,
1e5234b5-d2e4-4b8a-affd-bc8526ec5b5a,Finalizado com venda,Sucesso / Venda Concluída,2aeae4a5-00a1-4eb4-8943-3be2ace3acec,d7638498-19db-4a10-a1a3-1ba2c7a01e6b,2026-01-02 11:27:35,2026-01-16 14:57:35,,
9ff47851-1d68-4637-97b4-0221dd2fe89b,Finalizado com venda,Sucesso / Venda Concluída,55b7afa0-c833-43be-a7cd-cda5380acc8c,88aa599e-ed50-4aed-b124-a2136f85036d,2025-05-12 18:56:35,2025-05-19 22:28:35,,
f2c51da5-565d-4454-827e-ea5d7ea15dac,Aberto,,ffb06ab7-7324-4a99-aef4-0945e8d6f9a4,d4ea0c61-de49-472c-9085-a44254584b0f,2025-09-18 03:17:35,2025-09-25 07:06:35,,
2d085902-6512-49f4-9c61-0ed006d74542,Em negociação,,a50a5429-7941-4339-b396-d49607f1af73,ad8a410f-b679-4459-a74e-b126f5c2c091,2025-04-16 16:07:35,2025-04-30 19:04:35,,
42f520d2-fed5-400c-806e-ccb847917269,Finalizado sem venda,Falta de contato,181fbbb4-1e76-4b7a-af20-d8e048276617,194f51f2-4d0e-4cd7-8da4-0f728916df7c,2025-08-06 19:05:35,2025-08-18 21:21:35,,
0afc48af-1609-4df9-9b7f-bf6f0a0b782c,Aberto,,3be7223d-2be1-4c8b-96ee-4ca4a701e5c2,602d8ffc-f5c9-414d-bb12-e4806bb3707d,2025-04-22 08:55:35,2025-05-04 09:43:35,,
e61f8ebe-fdee-48b3-a48e-a333eedd5699,Aberto,,8253b8af-dd2c-49b6-ac71-7e2e90ca91c0,3d7621dd-bbf3-4097-825f-11ec88234efe,2025-11-27 09:51:35,2025-12-02 14:22:35,,
3fdb0c8a-8c11-489b-a202-ace4df88fbba,Finalizado sem venda,Falta de contato,c9c58406-5db6-4e64-9715-d3b4fcb5de64,eef9fd2b-7be3-495b-826e-39db8fdd1c27,2025-10-13 15:59:35,2025-10-19 20:51:35,,
aea20e89-1b8c-4a15-b64f-0cdf2a59532e,Finalizado com venda,Sucesso / Venda Concluída,5d1a1621-f947-426e-bb5e-9b0744a29601,72ec9f31-3254-47ff-8c76-8cc09df3d1dc,2025-05-10 23:36:35,2025-05-24 01:16:35,,
0b7289df-de00-41fe-8b18-9b217b9cb374,Em negociação,,0f3cd43a-3ac4-471e-ab58-edc07598ba87,128417e3-2bf5-44da-89a2-1ad42b3ca306,2025-09-11 08:21:35,2025-09-15 09:18:35,,
60668429-513e-4c29-afd3-08253a12db75,Aberto,,8d3c22a5-f66b-4afe-a5d4-659eba0fed62,b2defa29-4754-4f4a-8008-7af1dfde2283,2025-09-02 05:28:35,2025-09-13 06:42:35,,
09ff4114-4943-4818-9130-0d68aed439d0,Aberto,,edfec32f-adde-4713-984b-a02ad84bcc32,0d8851d2-1fac-4cd5-9fcf-c71dc87e8e17,2025-12-01 14:23:35,2025-12-05 19:18:35,,
3d1a1e20-5f46-4f0a-9548-fe8ca887b98f,Aberto,,c4b2d712-72c4-4f98-87e2-4382b37f8322,6ae990be-9d88-4968-8205-eb3cd164401b,2025-04-07 13:05:35,2025-04-18 18:00:35,,
e24588cb-2fbc-425b-b641-a7ce8dd286de,Em negociação,,e058acef-4bc4-475a-a71a-159c1b1f7005,f1d983f4-4405-487c-89db-f0e1c83571fb,2026-01-13 13:13:35,2026-01-19 18:09:35,,
7be04372-f6a1-40ed-80f9-f65ab3684abe,Finalizado sem venda,Preço,6c5304b8-7cbf-4a65-8fe4-8b91a18d49af,0edea1e1-c308-45c8-819e-10e74b9f8ea3,2025-04-28 22:05:35,2025-04-29 01:37:35,,
a0647538-6006-4e08-92e6-9fde21b6c755,Finalizado sem venda,Preço,69beef67-01cf-4441-8c1e-fa471ff10341,ebb741a8-8089-405f-bb63-237e020fd15d,2025-04-14 06:11:35,2025-04-21 08:30:35,,
dbb6ba88-b47c-4bee-88d7-7523c8e9686f,Aberto,,a0a89b93-e455-4099-9ed9-6203d062bac2,906ee02e-70d6-451a-ab3a-9b2587fd7c37,2025-10-08 05:33:35,2025-10-08 10:29:35,,
dbf3c379-703a-4b5c-9756-746c6016d99f,Finalizado sem venda,Falta de contato,ac604127-dd5c-4694-b1f3-f71e176c7998,93b3891c-752f-4dae-9d79-5f8615d11684,2025-07-28 11:35:35,2025-08-05 15:32:35,,
0d3291db-0497-41fe-a164-e88feee56101,Aberto,,c7dbefd3-8e6d-4e5f-8bca-753b6bf00333,76f07e39-1f7a-41be-a401-7f0e334fc130,2025-08-02 23:08:35,2025-08-15 02:27:35,,
