id,old_stage,new_stage,notes,negotiation_id,lead_id,created_at,updated_at,created_by_user_id,updated_by_user_id
859fc138-176a-42fe-8159-61193d229689,Início,Contato inicial,,5b77d670-361b-4403-8182-f0d53882bfab,2f67c52a-a320-4af9-80f2-5626b28e8a0d,2025-09-24 06:50:35,2025-09-24 07:46:35,,
28065974-d11f-43ae-8627-ad32886e20d8,Início,Aguardando resposta do cliente,,ad4513e8-8539-4db3-892b-7c6d9e412a91,58389b7c-9934-4fd9-b895-6290d15033f3,2025-10-20 20:06:35,2025-10-26 00:15:35,,
ca13c398-c7d4-4d2f-9d4e-06c6cd8225e0,Início,Aguardando resposta do cliente,,c096f1e9-b169-4aca-8191-8c0b5a461f25,9f152116-6dcf-4eb1-a97d-fae0b7ba1894,2025-12-06 17:10:35,2025-12-15 21:54:35,,
52d1d02b-63c4-476a-bd21-8e4f9e72540d,Início,Contato inicial,,d02b3f27-d1ca-4d2d-b5a0-f940f9f345cd,e9c56de0-0acd-45b5-998e-eb6c55fc15ef,2025-05-11 14:28:35,2025-05-18 18:09:35,,
d96051d7-efc8-49ae-bc44-039c77bca07e,Início,Teste drive,,a3d11906-ccea-4730-b665-f76eadbf4fbb,16a43cac-3842-45f3-886e-88d0cec176d1,2026-02-14 05:04:35,2026-02-23 09:28:35,,
7b511494-d158-4d01-bb42-c3cf404452e8,Início,Contato inicial,,ec0f9a2b-4c16-4b2e-81db-086abe317274,4594e38f-4c7a-4343-981f-1114eac3c7c4,2025-09-22 10:42:35,2025-10-06 12:51:35,,
5402a714-d7ec-499e-831d-7fda323c2653,Início,Enviou proposta,,90fd6bc6-78b0-4df5-b09d-51567053b5ef,138d4893-c2e4-47a7-9d3f-296726a24172,2025-07-10 15:43:35,2025-07-20 17:10:35,,
8be778fd-ad2d-4dcd-b218-be1e3e650452,Início,Aguardando resposta do cliente,,b62dcfdc-2829-4070-800e-5b7c5b93e7f2,f81d9193-bb51-4afc-879f-36cb2d69a475,2025-09-30 04:45:35,2025-10-01 05:40:35,,
124de31a-3a67-4fa1-8685-5cb24028c5f8,Início,Enviou proposta,,17c1d0de-c75d-4a57-893d-a5deb41e4fa1,5226c9b2-1bc0-48f8-8150-8f880804e082,2026-03-11 15:08:35,2026-03-23 17:59:35,,
4d1d602c-afd9-47c6-a280-2da9a4c5b94a,Início,Teste drive,,fd946d30-11c2-4d8a-9a3d-359c039ed550,98a2b9a7-4682-41cd-8b75-e20795b787f9,2025-08-07 17:40:35,2025-08-17 19:54:35,,
b9141568-309a-464b-923b-df63dca62c2c,Início,Enviou proposta,,c8d88084-49e4-4b9f-827f-cbeee0be4c56,3027fe5f-f1e0-4f27-9790-d6f6816ea7ee,2026-02-02 06:38:35,2026-02-12 08:11:35,,
e9fc62c3-02b1-4154-95f9-f23507464790,Início,Enviou proposta,,acbcc12d-d633-4e0b-96b5-ed1938950508,b1adf66b-b413-4434-8796-4c59726fb1ff,2026-01-20 05:38:35,2026-01-31 08:18:35,,
32259618-2039-4064-86ce-da3a2d9152f6,Início,Contato inicial,,6e802463-ebb8-49a3-9a8c-4b2db7c98b5a,ba2eb8c0-9b58-42e1-bddf-1c20bc09f3db,2025-06-22 00:39:35,2025-06-27 01:09:35,,
e11b5a2f-5b21-4af5-b41f-194dcd6f3124,Início,Contato inicial,,f4f5d9a5-4601-46e2-8dc7-6352c816b20b,e603d5e0-9d1f-48d5-9b4e-4af434653aa4,2025-08-21 18:42:35,2025-08-22 20:23:35,,
796c2e83-e0d6-41b2-9577-30596e21ad78,Início,Contato inicial,,62479353-81b3-4220-aa75-c4eebdfb3dc0,409290ad-8e94-4cbc-8e6e-505bae55020b,2025-07-06 20:51:35,2025-07-15 23:19:35,,
ef215771-d119-4941-852b-54dd35ee2537,Início,Enviou proposta,,840ceadd-66b5-4aea-87e8-0729740ffc18,e61bb8ec-5c40-4f64-a62e-84edcf4bf221,2026-02-05 17:29:35,2026-02-19 21:32:35,,
a3401b5d-e569-4988-8000-b7718d31279e,Início,Aguardando pagamento,,c4b6f7f0-29d6-4f08-9646-e81e44ff3fe4,8d71bf38-0bd7-4ed0-a235-69acaf78d128,2025-08-12 18:44:35,2025-08-19 22:30:35,,
109d26ec-e082-494b-8b28-5d889c1f6520,Início,Enviou proposta,,1d6c13a4-6ee9-4df5-a0d3-9505fd56629f,eacf4f71-0ad2-4f74-856c-f4c2b33f43d8,2025-10-12 22:35:35,2025-10-25 22:54:35,,
47491671-da7e-4d21-a895-a230183b4c37,Início,Aguardando pagamento,,c4bff722-79cd-461f-8e87-f88b2feb1a7d,5f9c8b96-604a-4625-93a9-7979867d25e8,2026-01-04 01:41:35,2026-01-05 04:22:35,,
b07a7930-1a1d-4fb3-9359-b166159021d1,Início,Teste drive,,1581a8b3-5a1d-408c-b17c-05edd9117127,4cc1e243-4308-4526-b303-8fb3827637e5,2025-05-16 07:08:35,2025-05-17 08:50:35,,
80353c88-1402-4181-b7a1-1e0cae6498c3,Início,Contato inicial,,7aa0af4d-4db0-4f0f-baf7-d31e09b3b3ac,6b2b25fc-16be-4227-b715-9a10dcaf3d50,2026-03-12 09:46:35,2026-03-23 10:24:35,,
e6d44908-0aaa-4f6a-8fad-a25fe5f38ba2,Início,Enviou proposta,,179433d9-3059-4e41-97a5-4aed14b72551,f8773954-26c0-4488-a5a0-b29d24be5848,2025-04-29 11:59:35,2025-05-08 15:33:35,,
1bce365d-76cc-4b75-bbac-dbe972ea3d84,Início,Aguardando resposta do cliente,,954f69e3-8234-4dc4-82d8-36d3f430d3e0,a684c62a-d02b-4ba7-87ec-670ceda4e64d,2025-04-04 22:50:35,2025-04-16 23:00:35,,
32307b6f-4eea-4957-a6f2-67874020ff3e,Início,Aguardando pagamento,,ea76ecf5-9fa3-43b0-9a58-71c492fdc365,9e6bef86-cf71-4b93-ad71-86c03a700338,2026-02-10 03:59:35,2026-02-10 08:04:35,,
12edcb79-9ed5-4c7e-9b65-956c1a252fb6,Início,Aguardando resposta do cliente,,d4ce2108-e572-4431-9158-89624c117f09,4b9339f9-db3b-4a5f-a85c-386de871a80a,2025-12-11 06:47:35,2025-12-23 10:49:35,,
148633b6-137b-40bb-be70-596deba0e5db,Início,Enviou proposta,,f1540daa-c359-4b93-8f9f-3282e588e2e5,65a37e4a-cf7b-4c68-9754-ca9f3639bf69,2026-02-07 01:51:35,2026-02-15 04:08:35,,
792ddff1-32ef-479b-8b6b-c3a9ea2fa53c,Início,Enviou proposta,,84e4d86d-2944-4867-90b2-b9b4653e420a,2642d647-35fb-497d-a7a2-b59678f66ba5,2025-05-05 16:41:35,2025-05-17 21:32:35,,
ad9c7cab-2421-4176-9bf8-e2c1a5751c0e,Início,Aguardando resposta do cliente,,079ef73e-452a-4211-989d-3bda71aa3248,9f5f7021-0841-4a12-8d89-5f8e25150ed6,2025-11-04 09:11:35,2025-11-17 12:39:35,,
f542f12e-6dc3-4cd4-b15d-c58155c42275,Início,Enviou proposta,,99d39590-ec6d-4e9c-a82d-364638150303,894a7ed9-f9fd-42ae-980c-e798a58708d1,2026-02-26 22:05:35,2026-02-27 00:42:35,,
ace110f5-4ba5-4a8a-a439-c8fb818f38b4,Início,Contato inicial,,1dc9f064-3319-48ae-80a1-811322ce351f,6edbe8b5-7342-4be9-a1b0-f8cd8726958e,2025-08-27 19:28:35,2025-09-09 23:26:35,,
a998e810-6756-4bda-a4c4-37bab02dfb63,Início,Aguardando resposta do cliente,,80b6be91-4fef-43c1-81e3-8c9c4486e13a,55788f64-98cc-49bc-8c0e-607e6e08ec31,2025-10-24 21:18:35,2025-10-29 02:05:35,,
72e94187-fefb-4147-bd9c-a44b97406007,Início,Teste drive,,4a48c6f7-4cd6-4009-bc7e-6c3df2b3da4f,c44b0c95-f945-4984-a462-964012206936,2026-03-19 03:09:35,2026-03-19 03:57:35,,
b30fa35a-6f6c-4335-87b0-b3d3e5e04917,Início,Teste drive,,b29ab9b9-ad15-470a-9ec9-11bb24251c03,30d3ffe9-85c8-4762-b6ee-acb941eabea7,2025-03-30 20:39:35,2025-04-09 21:13:35,,
254351ea-f7a6-44cb-91d8-d06b99b9a648,Início,Aguardando resposta do cliente,,805a2be2-b6cb-4eb9-ae50-0e557a08a7aa,6d4d5554-b64d-4c0b-bac9-757b8fd9080a,2025-12-10 11:48:35,2025-12-18 15:32:35,,
64232af0-8935-4b9f-a79b-49e483307514,Início,Aguardando resposta do cliente,,3ec77097-166b-47a8-a71a-cc0871313427,4180dc37-3fdb-4753-b9f8-bd09051a0dc9,2025-11-28 18:11:35,2025-12-04 19:12:35,,
8368fe30-8ba4-4241-b063-ad1c0de0bb69,Início,Aguardando pagamento,,858d3cba-f46d-48ef-a695-164905482d05,123e752b-d80c-4d40-b2e3-79c14436aa06,2025-08-03 16:23:35,2025-08-06 17:09:35,,
4f045fff-c313-42ad-b8ef-f7a7d5776597,Início,Enviou proposta,,2a3ade34-0b3c-4458-91ac-d33b2435d5d7,ba1f057a-e5de-4f51-b3d0-158aceae81e5,2025-09-29 12:38:35,2025-10-04 15:28:35,,
be8fa5f0-3abd-4467-9421-68da5dd15aca,Início,Contato inicial,,6e3529d5-682a-4742-8817-7962f63fb1e8,c2f9b5ac-e90f-48f1-9801-4a4709862dfa,2025-08-16 01:10:35,2025-08-19 02:07:35,,
07cfc4d2-a0e1-4d6a-9bd4-1a5bebfcea8b,Início,Enviou proposta,,b9c53949-397c-461b-87fe-0badb3a99fee,7bf454f5-7bb0-4f4d-812e-04bb0895f5f3,2025-07-27 10:37:35,2025-08-08 13:23:35,,
7dffa2de-2abd-4568-8d38-877b4b078720,Início,Aguardando resposta do cliente,,ca2a26c7-abe1-4283-b413-863486504eb1,03405c39-a4ec-4ba0-87db-71d0d0d6f2b1,2025-12-08 23:41:35,2025-12-23 02:54:35,,
4e0cd10b-a941-43bb-9932-65ac03086141,Início,Contato inicial,,4385f4d2-074c-4123-8a7e-273ee949fc8d,bae9d436-0a1a-40dd-8b8c-8546a26278a9,2026-01-29 15:52:35,2026-02-01 20:37:35,,
94bfa6d7-fd79-4ff5-973a-90b2bf563e60,Início,Aguardando resposta do cliente,,9fcac2ec-241d-49b0-8152-32fe912624a7,a8109065-dfe3-452b-911c-45db142fe7b1,2025-08-21 12:59:35,2025-09-05 17:59:35,,
c248bd9c-2c47-4fbb-820f-328856b22fdf,Início,Enviou proposta,,773d7ec7-e2d7-4471-9a62-3d2005dae175,bb5d03b6-f9f8-4151-a4c6-0a28dbf36b42,2026-03-05 14:00:35,2026-03-06 14:25:35,,
058c449f-4632-42b0-9c02-c0f3c4ef8650,Início,Teste drive,,29f87bba-f0a3-429a-90da-f2b57ee93c72,a3fb2205-1e35-4cd3-a6ee-c33c0440d9c2,2025-03-31 22:31:35,2025-04-13 01:33:35,,
c99852b7-0c14-4a53-9cc2-3fb196995fac,Início,Aguardando resposta do cliente,,5162cd43-6053-4253-8c20-182d3f06b48a,ff175cba-44f3-44d0-a0eb-f559bf1853a9,2025-06-02 10:47:35,2025-06-05 12:40:35,,
8dd64683-df16-412c-a7b0-75b4303b23ca,Início,Aguardando resposta do cliente,,396d0b98-76f5-46e8-8860-b0b503ab5be8,bb1ef0cd-659f-4c55-a6c0-5905c983ed26,2025-10-20 19:28:35,2025-10-23 22:47:35,,
de8116c5-94c5-4649-8f23-f2936066c1f4,Início,Contato inicial,,07cc0b3a-1263-4d1b-8460-a8a066a7c0a3,d16613b6-175f-457b-8dfd-e9f472ad390a,2026-01-10 15:33:35,2026-01-20 16:16:35,,
81d18735-4e3e-4be6-9113-193b157e4e35,Início,Aguardando pagamento,,6073c7af-cc48-4713-8530-960155d209c7,9433f058-f775-4c79-a2aa-f81a6f4cba18,2025-05-10 00:21:35,2025-05-22 00:55:35,,
82c4dd19-e702-4004-94e9-c37e3ef16410,Início,Enviou proposta,,434f4c49-7e23-4254-a396-eddec28b25ae,5eb0f346-8cb2-4302-85f7-74be03a8e7fe,2026-03-20 01:27:35,2026-04-02 05:11:35,,
72532794-63f9-4acf-bef3-7711d1e71cbb,Início,Contato inicial,,9b631d34-9de8-497b-90dc-0fb9d6921ccb,81a1b77c-53d6-442e-be60-a56dd00f0d5e,2025-10-07 21:35:35,2025-10-20 21:58:35,,
fc5e42bd-4650-4110-ad72-92b23ca0e1a5,Início,Teste drive,,3ae85c81-3846-4e5b-9b62-a3446de2321b,214a8e1e-8a42-4302-8b8a-8f5706c908ad,2025-09-13 03:31:35,2025-09-22 06:01:35,,
44963ab4-52cf-4db7-948f-74c67ed680f2,Início,Aguardando resposta do cliente,,91c199c6-28ff-493a-80d6-ac5d3a2eba8e,79ef8c48-cdf0-4dbf-b4cf-4633a0d978ea,2025-11-07 05:36:35,2025-11-16 08:04:35,,
9868218f-f8bd-4d1a-81ec-d5c6d0576dab,Início,Contato inicial,,001089e5-9da1-4980-a629-38705a3f3e89,6ba051e3-d4db-49de-bb58-af22cb5f4592,2026-02-21 20:02:35,2026-03-08 00:59:35,,
cf528091-e2fc-49f1-9be3-a265344457da,Início,Aguardando resposta do cliente,,336a1b60-9a7d-4bbd-98ce-38bc5dce359b,fead737d-a52e-49f5-b606-fda403d8fec8,2025-07-01 23:54:35,2025-07-12 04:10:35,,
d4aaafd9-8474-44a1-8f3a-20131a62b4c7,Início,Aguardando pagamento,,3770289f-d53c-446a-939d-0d24399c1738,16917a87-1e6f-4072-a4a5-b4294f51fc37,2025-12-13 15:30:35,2025-12-18 16:26:35,,
b7e4cd30-6e59-428e-8b7a-edaab27a2afe,Início,Teste drive,,0d8d6fbc-da7c-48d7-b3e9-5fc2a0791f9b,fcff2e14-7136-4e72-a261-8d9d030b918c,2025-10-07 22:25:35,2025-10-20 01:15:35,,
0344a300-252f-42a7-86d7-153ac86cc601,Início,Teste drive,,f986f884-f8f4-414f-a646-42ba76d2803a,0efa9ec9-88da-4e21-bfe1-69788a70567b,2026-02-02 21:50:35,2026-02-07 22:28:35,,
74493ae2-e20d-412d-93d4-5ee86c8dcc38,Início,Contato inicial,,dd7405e7-f027-4d60-81f2-58a14967ec18,b7cc1208-99f8-43ae-a1ef-9d3f5e340f97,2025-11-06 11:02:35,2025-11-17 12:06:35,,
def760a2-2ac2-4694-863d-f0c903ca5819,Início,Teste drive,,19acce98-6f5a-489a-b471-384f4c57920a,041288e7-588f-4432-a6bc-6330dddf9536,2025-10-31 13:20:35,2025-11-08 14:17:35,,
d11dd587-c041-471c-b429-45ab6b5307b3,Início,Aguardando pagamento,,040cb215-1868-4503-9b42-b12f2ba6e877,4eff24f8-a276-4f7c-8fd2-0ee21885be74,2025-03-30 01:26:35,2025-04-14 02:01:35,,
9b9bf6ce-624d-4246-a219-d588b081d313,Início,Aguardando resposta do cliente,,64a51769-d709-4aaf-97a6-92a852947d10,698b9126-14b5-4028-862b-836ee706b802,2026-01-13 03:06:35,2026-01-13 07:42:35,,
9749f1dd-a418-4cba-ba5b-aff3ba090e61,Início,Aguardando pagamento,,50d6d27f-c208-48e9-9b91-01b54a0cc078,d24d5064-10d0-4ed1-b216-c36d516213c9,2025-08-18 15:52:35,2025-08-26 19:24:35,,
d946d1fb-580a-4167-8ad6-4f710b5c1b5a,Início,Aguardando pagamento,,ec0bc815-5bf8-47c4-8a3e-d65df2ae03cd,289ffebc-61f0-47a9-a656-66ff039b2d12,2025-10-09 04:25:35,2025-10-21 04:58:35,,
3ad74ede-73d5-46dd-b10e-da19692fd4ed,Início,Enviou proposta,,898af6bc-e8f0-4ac4-b6d7-3f4be95b8233,98cccacb-76ad-45cf-acde-08963c800bbe,2026-01-09 09:56:35,2026-01-18 13:09:35,,
7e045ca4-cb02-4920-8560-404b1d7ea874,Início,Enviou proposta,,753ff37c-a0f6-46f8-8d90-82c5838a83d0,71f8a4f5-daab-44c9-beac-8f28dd940dd9,2025-09-15 02:15:35,2025-09-16 04:15:35,,
961e1007-50db-4ab3-ad90-a4b87c670e09,Início,Enviou proposta,,dcf53b89-cdba-48c4-8c0e-61071367b0a0,71ea107b-da3b-40e7-b818-d5f04aeeadc9,2026-02-05 07:02:35,2026-02-08 09:37:35,,
dae44fb5-e8d6-45db-9ca8-b4e3574c8b6c,Início,Enviou proposta,,5177e112-9086-46bb-b121-963f4a156606,7161a978-1c3a-4430-b779-7b968a74834d,2025-11-16 21:23:35,2025-11-17 23:00:35,,
26cf5dfe-e7ab-4a58-8a70-bd0a1037cd15,Início,Contato inicial,,e659341a-0afb-4707-98ee-977097864dc9,3ad965d3-3654-4656-9853-65c621b9df59,2025-12-10 10:50:35,2025-12-15 13:12:35,,
39c5c1cd-7468-4d5b-9abd-6c19b563b518,Início,Contato inicial,,ad468dd3-890f-4b50-b211-9244d088c157,23b6636c-b841-4385-9e93-a3fa35f7d2e4,2025-06-07 22:41:35,2025-06-11 23:03:35,,
fe24aa32-ee8f-475a-ad2a-aeff96147bb8,Início,Aguardando pagamento,,60fa19d5-b61b-45f7-a11c-c68efd6f1e6b,9144d188-c89b-4172-b87e-757e5b8927c2,2025-11-22 14:57:35,2025-12-05 19:20:35,,
019717fb-0b2b-494c-8f5d-7b61ad6a8848,Início,Aguardando pagamento,,b7d2ec9a-cd99-4005-8dd9-a5eb61f65ef6,d9a5720d-72f6-471e-ba63-6ed98679cc66,2026-02-05 02:19:35,2026-02-17 06:44:35,,
56df0882-8e06-4907-b83e-f5179651f7e4,Início,Teste drive,,ba41c92f-b0d0-43f7-9316-0ca2028b3c9c,7ef79ed1-e28e-485d-ab00-6b8d57c35e01,2026-01-11 20:59:35,2026-01-25 00:50:35,,
07716898-65df-4588-9476-0672687490b1,Início,Teste drive,,c4819db4-177c-4f8b-b30a-63b4d84cbd8d,2182d3ae-37ce-4b51-9847-65547f35daba,2026-01-17 11:45:35,2026-01-28 15:49:35,,
1d3ffcb9-4071-4b36-86bb-5c83d7bd41d4,Início,Contato inicial,,363f9490-d109-493c-ae03-f5def7c35c11,84901836-51c7-4125-a2cb-b7b9b651d92e,2025-06-29 09:14:35,2025-07-12 13:49:35,,
edf86b59-4356-46d1-8161-33d328aa8915,Início,Teste drive,,46b57155-5e36-44d8-87c9-aa5d9380f959,6d2e7750-a960-4abf-b9b7-37a6153f26cf,2025-07-29 14:44:35,2025-07-30 15:28:35,,
a2ad912b-2b78-4252-b12f-5708d48fc427,Início,Enviou proposta,,6ea09392-f580-44cd-960c-084070b7883b,e0243781-933c-4e84-8a84-3385806cb612,2025-04-24 12:33:35,2025-05-07 14:19:35,,
8d09a180-5be5-468c-a379-e3e41b9f6607,Início,Aguardando pagamento,,0a68a14a-b697-4f82-838b-8360cc6bc380,8f1761ff-10e8-454e-8b2b-643c6b2d0f77,2025-06-20 04:41:35,2025-06-29 07:57:35,,
c082ec2d-e0f8-4575-9feb-f872954a11b5,Início,Enviou proposta,,2dddd52f-117f-4c76-819c-60f55c28a1a5,c6e37f58-9b68-4dd1-b822-0e4931f2fae6,2025-10-12 15:15:35,2025-10-26 17:27:35,,
9fc2c168-bdbc-44b7-9c15-72c76a5a6ae4,Início,Contato inicial,,3f80c8f6-e907-4376-b65a-1dd6fc68a35b,2a974798-4e84-4c96-abaf-c2d6c7ea4200,2025-11-26 02:23:35,2025-12-08 06:54:35,,
a5d59414-ae97-4ee4-a3c3-639ba2dc2ac3,Início,Aguardando pagamento,,c679f6ca-3725-45d9-aae9-1ff8f8db4593,c4beffd3-f476-4304-a01a-df3c3668a9bc,2026-03-07 20:41:35,2026-03-13 01:17:35,,
0fc08d10-ec78-4864-9be8-7a3af02d8431,Início,Aguardando pagamento,,d108ca5f-451f-4975-be28-5d853930332a,fd18feb6-aea1-479d-90eb-e18838eb6e88,2026-02-18 07:51:35,2026-03-03 10:19:35,,
6a434f30-22ba-4816-b10b-b60abd87b4ef,Início,Enviou proposta,,7d88807d-4c92-467a-8cab-52421709b515,c6a3a598-6343-4dca-a168-6813555c0269,2025-08-02 19:11:35,2025-08-06 22:04:35,,
3e23d5e5-4389-4577-b786-a2a2efd0f673,Início,Teste drive,,e58199d2-073f-47b7-a1a3-69ab3a0bf22a,0d4de8e2-d8a0-4441-aa48-ce271e55175d,2025-11-10 10:47:35,2025-11-21 14:24:35,,
e32c41aa-d78f-424b-9ba8-b41fe24fce84,Início,Aguardando pagamento,,67b9a363-6d6f-4673-88aa-09d493af0d58,933bf183-d683-41a7-a05e-ea0a92ed8447,2025-09-23 16:38:35,2025-09-25 16:46:35,,
283fda30-c77f-4333-831f-dc48124b0723,Início,Aguardando resposta do cliente,,c4473fb2-69e1-41c2-b487-63d74c4e6523,f76d6492-8d51-4ba1-844e-edf7278a84f3,2025-10-20 22:44:35,2025-10-31 23:16:35,,
5925eeed-dd62-419a-930a-d8a0e054d537,Início,Contato inicial,,38af592e-f75f-4fb9-9f3b-3fd33c1e3156,9a29d73a-9a7b-4dfb-a8ef-1b934fb56f20,2025-05-25 07:47:35,2025-05-30 10:15:35,,
272bda8a-dab7-40d7-af7f-cc4aafb58bd2,Início,Teste drive,,acf2a452-1998-41c0-baf8-3d4efa286243,f9c5c62c-9623-4b13-97df-ee473f4a0098,2025-09-19 08:58:35,2025-09-29 10:06:35,,
527aa062-d584-4024-bd5a-0d7a884c56e9,Início,Aguardando pagamento,,694fcb83-82ba-40e3-a436-29d37d5d8069,56cce05d-f360-43b6-b0b1-3e0b43c9f559,2026-02-26 13:56:35,2026-03-06 16:50:35,,
2311baa4-d8d6-48bd-85b4-46c64849847a,Início,Aguardando pagamento,,b186cdcb-02dd-4092-8417-03a95e3e1ccf,5d9b6452-1003-4701-8f53-83847a174b85,2025-10-14 05:18:35,2025-10-19 05:39:35,,
d017bf9c-9533-4261-ab1b-bff29fa49462,Início,Aguardando resposta do cliente,,eeab6dd2-f62f-4f04-ac73-5b5ac5c4755c,d1dd13b1-b3cd-4e88-b345-20730e82aaf0,2026-01-25 01:04:35,2026-01-27 04:32:35,,
0f67e98a-de71-4b5c-9ff2-030822f73a09,Início,Aguardando pagamento,,4746fa10-d8ec-4217-a271-890fbfc990de,16dfa3a7-53ff-4a86-9f77-bb04eb76b12f,2025-07-05 20:52:35,2025-07-13 21:06:35,,
8623411e-6d8a-4738-9d18-bda4606a9bf4,Início,Teste drive,,ce84438c-3af0-46b9-bd6d-ca7123a896a8,daa863c6-0425-4d95-a348-b0369f13fc67,2025-10-15 06:20:35,2025-10-23 08:44:35,,
79fdb9f3-0c7a-4aaf-9d5b-a1195236de34,Início,Enviou proposta,,7464ca49-8558-4140-b6dd-cb3c5c8e999f,c4f5620b-ebbb-4918-a854-21c60fed893d,2025-08-09 15:38:35,2025-08-14 19:57:35,,
43636081-a20c-46f1-bd12-75d46d9f4941,Início,Aguardando pagamento,,90873d0d-52a1-4595-86de-b63f5a849fd3,e88a7b84-56bb-4b5c-802e-368573206aad,2025-07-06 23:48:35,2025-07-16 01:57:35,,
7c6836d7-c8fb-4ee8-989c-da145447eb19,Início,Enviou proposta,,2aeae4a5-00a1-4eb4-8943-3be2ace3acec,d7638498-19db-4a10-a1a3-1ba2c7a01e6b,2026-01-02 11:27:35,2026-01-16 14:57:35,,
60437311-d6d6-46a6-ad02-87260c7fe0b5,Início,Teste drive,,55b7afa0-c833-43be-a7cd-cda5380acc8c,88aa599e-ed50-4aed-b124-a2136f85036d,2025-05-12 18:56:35,2025-05-19 22:28:35,,
c845a28d-9542-44cd-9a9f-33581523590e,Início,Aguardando pagamento,,ffb06ab7-7324-4a99-aef4-0945e8d6f9a4,d4ea0c61-de49-472c-9085-a44254584b0f,2025-09-18 03:17:35,2025-09-25 07:06:35,,
02947757-41c0-4740-93e7-1fb01e922879,Início,Aguardando pagamento,,a50a5429-7941-4339-b396-d49607f1af73,ad8a410f-b679-4459-a74e-b126f5c2c091,2025-04-16 16:07:35,2025-04-30 19:04:35,,
b7d4b1c0-665f-4205-bfd5-6528cb9189b7,Início,Aguardando resposta do cliente,,181fbbb4-1e76-4b7a-af20-d8e048276617,194f51f2-4d0e-4cd7-8da4-0f728916df7c,2025-08-06 19:05:35,2025-08-18 21:21:35,,
fce73b92-64a9-4e26-a112-94c05b4f36da,Início,Contato inicial,,3be7223d-2be1-4c8b-96ee-4ca4a701e5c2,602d8ffc-f5c9-414d-bb12-e4806bb3707d,2025-04-22 08:55:35,2025-05-04 09:43:35,,
b1540e2e-d85c-43d2-afa9-a4822e1e9419,Início,Enviou proposta,,8253b8af-dd2c-49b6-ac71-7e2e90ca91c0,3d7621dd-bbf3-4097-825f-11ec88234efe,2025-11-27 09:51:35,2025-12-02 14:22:35,,
36586d04-f9f8-41b1-ab27-d0dbef5eb40d,Início,Enviou proposta,,c9c58406-5db6-4e64-9715-d3b4fcb5de64,eef9fd2b-7be3-495b-826e-39db8fdd1c27,2025-10-13 15:59:35,2025-10-19 20:51:35,,
2e67597f-64de-49db-96ed-1b0404ae9a98,Início,Aguardando pagamento,,5d1a1621-f947-426e-bb5e-9b0744a29601,72ec9f31-3254-47ff-8c76-8cc09df3d1dc,2025-05-10 23:36:35,2025-05-24 01:16:35,,
1c20e30e-fb6d-4dc8-ba6f-4e09ddf3dd9e,Início,Aguardando resposta do cliente,,0f3cd43a-3ac4-471e-ab58-edc07598ba87,128417e3-2bf5-44da-89a2-1ad42b3ca306,2025-09-11 08:21:35,2025-09-15 09:18:35,,
03c0851d-7af9-432d-9dec-3edeb15978c2,Início,Teste drive,,8d3c22a5-f66b-4afe-a5d4-659eba0fed62,b2defa29-4754-4f4a-8008-7af1dfde2283,2025-09-02 05:28:35,2025-09-13 06:42:35,,
ed3c3c39-b5bd-432f-931a-e49ea9cd4066,Início,Contato inicial,,edfec32f-adde-4713-984b-a02ad84bcc32,0d8851d2-1fac-4cd5-9fcf-c71dc87e8e17,2025-12-01 14:23:35,2025-12-05 19:18:35,,
c19e8ba3-9a20-4a74-9b62-dbac3b389c99,Início,Enviou proposta,,c4b2d712-72c4-4f98-87e2-4382b37f8322,6ae990be-9d88-4968-8205-eb3cd164401b,2025-04-07 13:05:35,2025-04-18 18:00:35,,
d7e1f0bd-4f78-4062-869a-ba27b6f10388,Início,Aguardando resposta do cliente,,e058acef-4bc4-475a-a71a-159c1b1f7005,f1d983f4-4405-487c-89db-f0e1c83571fb,2026-01-13 13:13:35,2026-01-19 18:09:35,,
66342cbe-415a-4825-9add-d8556331bdfb,Início,Contato inicial,,6c5304b8-7cbf-4a65-8fe4-8b91a18d49af,0edea1e1-c308-45c8-819e-10e74b9f8ea3,2025-04-28 22:05:35,2025-04-29 01:37:35,,
1eb225f1-229a-4d65-9cb4-d901be4618ec,Início,Teste drive,,69beef67-01cf-4441-8c1e-fa471ff10341,ebb741a8-8089-405f-bb63-237e020fd15d,2025-04-14 06:11:35,2025-04-21 08:30:35,,
fc19da19-7a01-48ee-8117-be926c2f1ae7,Início,Aguardando resposta do cliente,,a0a89b93-e455-4099-9ed9-6203d062bac2,906ee02e-70d6-451a-ab3a-9b2587fd7c37,2025-10-08 05:33:35,2025-10-08 10:29:35,,
d67bc593-362e-44b8-bba6-4f3a902bcf7e,Início,Teste drive,,ac604127-dd5c-4694-b1f3-f71e176c7998,93b3891c-752f-4dae-9d79-5f8615d11684,2025-07-28 11:35:35,2025-08-05 15:32:35,,
51146782-d59f-400f-b4e8-43a6c4582677,Início,Enviou proposta,,c7dbefd3-8e6d-4e5f-8bca-753b6bf00333,76f07e39-1f7a-41be-a401-7f0e334fc130,2025-08-02 23:08:35,2025-08-15 02:27:35,,
071491f7-3712-4755-9a92-93e276ecb55b,Início,Enviou proposta,,acb6cbb8-55ff-4893-be5f-556b6d7205e2,a07b6e42-6d5a-4465-a852-45809d629675,2025-04-20 01:14:35,2025-04-24 05:42:35,,
